Best,Latest,BestFull,LatestFull,Validation
36.5,36.5,0.0,0.0,70.98961060833444
36.5,36.5,0.0,0.0,66.88571450443833
36.553333333333335,36.553333333333335,0.0,0.0,68.31428593300976
36.556666666666665,36.556666666666665,0.0,0.0,69.17142879015262
38.17666666666666,38.17666666666666,0.0,0.0,69.37551042280568
39.87333333333333,39.87333333333333,0.0,0.0,68.8863836245454
39.71666666666666,38.29,0.0,0.0,69.74285736158119
40.11666666666666,38.69,0.0,0.0,71.62040838198934
40.11666666666666,38.35333333333333,0.0,0.0,70.39591858607098
40.11666666666666,39.63333333333333,0.0,0.0,68.72244919831587
40.11666666666666,39.72333333333333,0.0,0.0,70.18849135288262
40.11666666666666,39.34833333333333,0.0,0.0,67.16005374833261
40.11666666666666,40.12333333333333,0.0,0.0,70.7204418379947
41.10916666666667,41.162499999999994,0.0,0.0,71.82114441410712
41.10916666666667,40.339999999999996,0.0,0.0,70.7204418379947
41.35666666666667,41.35,0.0,0.0,72.71843447767353
42.08333333333333,40.99333333333333,0.0,0.0,72.09381085773376
42.239999999999995,40.74999999999999,0.0,0.0,72.48022771956045
42.25333333333334,41.901666666666664,0.0,0.0,69.75003309790172
42.25333333333333,41.898333333333326,0.0,0.0,75.36112434050389
42.25333333333333,40.88666666666666,0.0,0.0,71.6605555884129
42.25333333333333,42.052499999999995,0.0,0.0,73.72579479885117
42.586666666666666,42.1,0.0,0.0,72.83887609694418
43.230000000000004,41.54,0.0,0.0,72.80006713073473
43.230000000000004,40.62333333333333,0.0,0.0,72.39658770617805
43.230000000000004,40.986666666666665,0.0,0.0,71.29253952953033
43.230000000000004,41.071666666666665,0.0,0.0,71.64148566536171
43.230000000000004,40.858333333333334,0.0,0.0,72.84690553822888
43.18666666666666,42.72666666666667,0.0,0.0,76.05500189152431
43.23166666666667,41.105000000000004,0.0,0.0,72.55516917155107
43.05916666666666,42.63916666666667,0.0,0.0,76.23800624080499
43.05916666666666,41.01916666666666,0.0,0.0,72.88169978379597
43.05916666666666,40.43333333333333,0.0,0.0,71.45647395575983
43.05916666666666,41.93,0.0,0.0,72.44008051313689
43.05916666666666,39.68333333333333,0.0,0.0,68.5056542836287
43.05916666666666,41.31916666666667,0.0,0.0,67.89954683216874
43.05916666666666,40.50333333333334,0.0,0.0,71.12525950276553
43.05916666666666,41.11666666666667,0.0,0.0,73.09247261751963
43.06166666666666,41.438333333333325,0.0,0.0,70.85526953956715
43.09583333333333,42.901666666666664,0.0,0.0,75.77062584602415
43.09583333333333,41.8575,0.0,0.0,69.71375063692412
43.09583333333333,41.24916666666666,0.0,0.0,71.97002363792778
43.09583333333333,41.376666666666665,0.0,0.0,71.24904672257148
43.09583333333333,41.42833333333333,0.0,0.0,70.3605475128254
43.06249999999999,43.405833333333334,0.0,0.0,76.62843782327406
43.06249999999999,43.18666666666666,0.0,0.0,73.16875230972438
43.24583333333333,41.29333333333334,0.0,0.0,72.64081654525465
43.24583333333333,42.24333333333333,0.0,0.0,74.15035150678025
43.24583333333333,42.09583333333333,0.0,0.0,72.88303802401009
43.24583333333333,42.80333333333333,0.0,0.0,73.04697245023961
